Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
734.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
735.jpg|['Abolladura', 'Deformación']|['Maletero', 'Parachoques trasero']|['Reparar', 'Reparar']
736.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
737.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
738.jpg|['Rotura']|['Rueda ']|['Reparar']
739.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
74.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
740.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
741.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Parachoques trasero', 'Maletero', 'Guardabarros trasero derecho', 'Luz trasera derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
742.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
743.jpg|['Rotura']|['Ventana delantera izquierda']|['Reemplazar']
744.jpg|['Rotura']|['Rueda ']|['Reparar']
745.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
746.jpg|['Abolladura', 'Deformación', 'Deformación', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reemplazar', 'Reparar', 'Reemplazar']
747.jpg|['Rotura']|['Rueda ']|['Reparar']
748.jpg|['Abolladura', 'Deformación', 'Deformación', 'Desprendimiento', 'Rotura']|['Capó ', 'Guardabarros delantero derecho ', 'Parachoques delantero', 'Rueda ', 'Faros derecho']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar', 'Reemplazar']
749.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
75.jpg|['Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
750.jpg|['Abolladura', 'Abolladura']|['Marco de las puertas', 'Techo ']|['Reparar', 'Reparar']
751.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
752.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
753.jpg|['Abolladura', 'Abolladura', 'Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
754.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
755.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
756.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Puerta delantera izquierda', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
757.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
758.jpg|['Desprendimiento', 'Desprendimiento', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Antiniebla delantero derecho']|['Reparar', 'Reparar', 'Reemplazar']
759.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
76.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
760.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
761.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
762.jpg|['Abolladura', 'Deformación', 'Deformación', 'Rotura']|['Capó ', 'Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
763.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
764.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
765.jpg|['Abolladura', 'Abolladura']|['Capó ', 'Parachoques delantero']|['Reparar', 'Reparar']
766.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
767.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
768.jpg|['Rotura']|['Rueda ']|['Reparar']
769.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta trasera derecha', 'Marco de las puertas', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
77.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
770.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
771.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
772.jpg|['Rotura']|['Parabrisas delantero']|['Reparar']
773.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
774.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
775.jpg|['Rotura']|['Parabrisas delantero']|['Reparar']
776.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
777.jpg|['Abolladura', 'Rayón', 'Rotura']|['Parachoques trasero', 'Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reparar', 'Reemplazar']
778.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
779.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
78.jpg|['Abolladura', 'Abolladura', 'Deformación']|['Capó ', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar', 'Reparar']
780.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
781.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
782.jpg|['Abolladura', 'Deformación', 'Deformación', 'Deformación']|['Guardabarros trasero derecho', 'Puerta trasera derecha', 'Puerta delantera derecha', 'Moldura puerta trasera derecha']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
783.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
784.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
785.jpg|['Rayón', 'Rayón']|['Puerta trasera derecha', 'Puerta delantera derecha']|['Reparar', 'Reparar']
786.jpg|['Deformación']|['Puerta delantera derecha']|['Reparar']
787.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
788.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
789.jpg|['Abolladura', 'Abolladura', 'Fractura', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
79.jpg|['Deformación', 'Deformación']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
790.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
791.jpg|['Rayón', 'Rayón']|['Puerta delantera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
792.jpg|['Rotura']|['Rueda ']|['Reparar']
793.jpg|['Fractura', 'Rotura', 'Rotura']|['Parachoques delantero', 'Faros izquierdo', 'Antiniebla delantero izquierdo']|['Reparar', 'Reemplazar', 'Reemplazar']
794.jpg|['Abolladura', 'Desprendimiento', 'Rayón', 'Rayón']|['Guardabarros delantero derecho ', 'Espejo lateral derecho', 'Puerta delantera derecha', 'Parachoques delantero']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar']
795.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
796.jpg|['Desprendimiento']|['Parachoques trasero']|['Reparar']
797.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
798.jpg|['Abolladura', 'Rotura']|['Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
799.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
8.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
80.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
800.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
801.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Desprendimiento', 'Desprendimiento']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Moldura puerta delantera izquierda', 'Manija izquierda', 'Moldura puerta trasera izquierda']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
802.jpg|['Abolladura', 'Abolladura', 'Desprendimiento', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
803.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
804.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
805.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
806.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
807.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
808.jpg|['Desprendimiento']|['Parachoques trasero']|['Reparar']
809.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
81.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
810.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
811.jpg|['Deformación', 'Deformación', 'Deformación']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reemplazar', 'Reemplazar', 'Reparar']
812.jpg|['Deformación', 'Deformación', 'Deformación']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Marco de las puertas']|['Reemplazar', 'Reparar', 'Reparar']
813.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
814.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
815.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
816.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
817.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
818.jpg|['Deformación']|['Marco de las puertas']|['Reparar']
819.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
82.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
820.jpg|['Rotura']|['Rueda ']|['Reparar']
821.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Rueda ']|['Reparar', 'Reparar']
822.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Luz indicadora delantera izquierda']|['Reparar', 'Reemplazar']
823.jpg|['Abolladura', 'Rotura', 'Rotura']|['Capó ', 'Faros izquierdo', 'Parachoques delantero']|['Reparar', 'Reemplazar', 'Reparar']
824.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
825.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
826.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
827.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
828.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
829.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
83.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
830.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
831.jpg|['Rotura']|['Rueda ']|['Reparar']
832.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
833.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
834.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Parabrisas delantero']|['Reparar', 'Reparar', 'Reemplazar']
835.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
836.jpg|['Abolladura', 'Abolladura', 'Rayón']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
837.jpg|['Abolladura', 'Deformación', 'Deformación', 'Rotura']|['Capó ', 'Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
838.jpg|['Abolladura', 'Abolladura']|['Marco de las puertas', 'Puerta delantera derecha']|['Reparar', 'Reparar']
839.jpg|['Rayón']|['Parabrisas delantero']|['Reparar']
84.jpg|['Deformación', 'Rotura']|['Guardabarros delantero izquierdo ', 'Rueda ']|['Reparar', 'Reparar']
840.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
841.jpg|['Rayón']|['Parachoques trasero']|['Reemplazar']
842.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Capó ', 'Techo ', 'Parabrisas delantero']|['Reparar', 'Reparar', 'Reemplazar']
843.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
844.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
845.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
846.jpg|['Abolladura', 'Abolladura', 'Rayón', 'Rotura']|['Guardabarros trasero izquierdo', 'Puerta trasera izquierda', 'Parachoques trasero', 'Rueda ']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
847.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
848.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
849.jpg|['Abolladura', 'Rotura']|['Parachoques delantero', 'Antiniebla delantero izquierdo']|['Reparar', 'Reemplazar']
85.jpg|['Desprendimiento']|['Parachoques delantero']|['Reparar']
850.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
851.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
852.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
853.jpg|['Fractura', 'Rotura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
854.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
855.jpg|['Abolladura', 'Fractura']|['Maletero', 'Parachoques trasero']|['Reparar', 'Reparar']
856.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
857.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
858.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Desprendimiento', 'Rayón']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ', 'Marco de las puertas', 'Luz indicadora delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reparar']
859.jpg|['Rotura']|['Rueda ']|['Reparar']
86.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
860.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Deformación', 'Desprendimiento', 'Rotura', 'Rotura']|['Parachoques delantero', 'Marco de la ventana', 'Guardabarros delantero derecho ', 'Capó ', 'Espejo lateral derecho', 'Faros derecho', 'Parabrisas delantero']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
861.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
862.jpg|['Abolladura', 'Rotura']|['Marco de la ventana', 'Parabrisas delantero']|['Reparar', 'Reemplazar']
863.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
864.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
865.jpg|['Rayón', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
866.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
867.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
868.jpg|['Abolladura', 'Rotura']|['Guardabarros trasero izquierdo', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
869.jpg|['Abolladura', 'Rayón', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
87.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
870.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
871.jpg|['Abolladura']|['Capó ']|['Reparar']
872.jpg|['Abolladura', 'Deformación']|['Parabrisas trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reemplazar']
873.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
874.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
875.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
876.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
877.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
878.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
879.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
88.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
880.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
881.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
882.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
883.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rayón']|['Puerta trasera izquierda', 'Puerta delantera izquierda', 'Marco de las puertas', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
884.jpg|['Rotura']|['Rueda ']|['Reparar']
885.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
886.jpg|['Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
887.jpg|['Desprendimiento']|['Parachoques delantero']|['Reemplazar']
888.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Capó ', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar']
889.jpg|['Abolladura', 'Fractura', 'Rotura']|['Guardabarros trasero izquierdo', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
89.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
890.jpg|['Abolladura', 'Desprendimiento', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reemplazar', 'Reparar']
891.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
892.jpg|['Rotura']|['Rueda ']|['Reparar']
893.jpg|['Rotura']|['Parachoques trasero']|['Reparar']
894.jpg|['Abolladura']|['Maletero']|['Reparar']
895.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
896.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
897.jpg|['Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Moldura puerta delantera derecha']|['Reparar', 'Reparar']
898.jpg|['Rotura', 'Rotura']|['Luz trasera izquierdo', 'Maletero']|['Reemplazar', 'Reparar']
899.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
9.jpg|['Deformación', 'Deformación', 'Rotura', 'Rotura', 'Rotura']|['Capó ', 'Guardabarros delantero izquierdo ', 'Parabrisas delantero', 'Faros derecho', 'Luz indicadora delantera derecha']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
90.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Rotura']|['Guardabarros trasero izquierdo', 'Parachoques trasero', 'Maletero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
900.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Maletero', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
901.jpg|['Rotura']|['Ventanilla trasera izquierda      ']|['Reemplazar']
902.jpg|['Abolladura', 'Rotura']|['Maletero', 'Parachoques trasero']|['Reparar', 'Reparar']
903.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
904.jpg|['Rayón', 'Rayón']|['Puerta trasera izquierda', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
905.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
906.jpg|['Abolladura', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
907.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
908.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
909.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
91.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
910.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
911.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Deformación']|['Moldura puerta delantera derecha', 'Puerta trasera derecha', 'Puerta delantera derecha', 'Puerta trasera derecha']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
912.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
913.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
914.jpg|['Rotura']|['Rueda ']|['Reparar']
915.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
916.jpg|['Fractura', 'Fractura']|['Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar']
917.jpg|['Fractura', 'Rayón']|['Luz trasera izquierdo', 'Maletero']|['Reemplazar', 'Reparar']
918.jpg|['Deformación', 'Desprendimiento', 'Fractura', 'Fractura', 'Fractura']|['Capó ', 'Rejilla, parrilla', 'Parachoques delantero', 'Faros izquierdo', 'Parabrisas delantero']|['Reparar', 'Reemplazar', 'Reparar', 'Reemplazar', 'Reemplazar']
919.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
92.jpg|['Deformación', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
920.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
921.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
922.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
923.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
924.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
925.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
926.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar']
927.jpg|['Rayón']|['Puerta trasera izquierda']|['Reparar']
928.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
929.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
93.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
930.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
931.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
932.jpg|['Abolladura', 'Desprendimiento']|['Capó ', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
933.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
934.jpg|['Fractura']|['Rueda ']|['Reemplazar']
935.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
936.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
937.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
938.jpg|['Abolladura', 'Rotura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
939.jpg|['Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
94.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
940.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
941.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
942.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
943.jpg|['Abolladura', 'Desprendimiento', 'Rotura']|['Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reemplazar', 'Reemplazar']
944.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Puerta delantera derecha', 'Guardabarros delantero derecho ', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
945.jpg|['Abolladura', 'Rayón', 'Rotura']|['Guardabarros trasero izquierdo', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
946.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
947.jpg|['Rotura']|['Rueda ']|['Reparar']
948.jpg|['Abolladura', 'Abolladura', 'Fractura', 'Rotura', 'Rotura']|['Capó ', 'Rejilla, parrilla', 'Parachoques delantero', 'Faros izquierdo', 'Antiniebla delantero derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
949.jpg|['Fractura']|['Guardabarros delantero izquierdo ']|['Reparar']
95.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
950.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
951.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Desprendimiento', 'Rotura']|['Capó ', 'Puerta delantera derecha', 'Guardabarros delantero derecho ', 'Parachoques delantero', 'Faros derecho']|['Reparar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar']
952.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
953.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
954.jpg|['Abolladura', 'Rotura']|['Capó ', 'Parachoques delantero']|['Reparar', 'Reemplazar']
955.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
956.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
957.jpg|['Abolladura', 'Abolladura', 'Fractura', 'Rotura', 'Rotura']|['Guardabarros delantero derecho ', 'Capó ', 'Parachoques delantero', 'Faros izquierdo', 'Antiniebla delantero derecho']|['Reparar', 'Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
958.jpg|['Desprendimiento', 'Rotura']|['Parabrisas delantero', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
959.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
96.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
960.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
961.jpg|['Abolladura']|['Marco de las puertas']|['Reparar']
962.jpg|['Abolladura']|['Marco de las puertas']|['Reparar']
963.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Moldura puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
964.jpg|['Deformación', 'Fractura', 'Rotura']|['Guardabarros trasero derecho', 'Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reparar', 'Reemplazar']
965.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
966.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
967.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
968.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
969.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
97.jpg|['Abolladura', 'Deformación', 'Fractura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Capó ', 'Rejilla, parrilla', 'Parachoques delantero']|['Reparar', 'Reparar', 'Reemplazar', 'Reparar']
970.jpg|['Abolladura', 'Desprendimiento', 'Rayón']|['Guardabarros delantero derecho ', 'Luz indicadora delantera derecha', 'Puerta delantera derecha']|['Reparar', 'Reemplazar', 'Reparar']
971.jpg|['Abolladura', 'Fractura', 'Rotura']|['Guardabarros trasero derecho', 'Puerta trasera derecha', 'Manija derecha']|['Reparar', 'Reparar', 'Reparar']
